ID,Count
18288,620.01898193359375
18289,620.01898193359375
18290,620.01898193359375
18291,620.01898193359375
18292,620.01898193359375
18293,620.01898193359375
18294,620.01898193359375
18295,620.01898193359375
18296,620.01898193359375
18297,620.01898193359375
18298,620.01898193359375
18299,620.01898193359375
18300,620.01898193359375
18301,620.01898193359375
18302,620.01898193359375
18303,620.01898193359375
18304,620.01898193359375
18305,620.01898193359375
18306,620.01898193359375
18307,620.01898193359375
18308,620.01898193359375
18309,620.01898193359375
18310,620.01898193359375
18311,620.01898193359375
18312,466.3410949707031
18313,466.3410949707031
18314,466.3410949707031
18315,466.3410949707031
18316,466.3410949707031
18317,466.3410949707031
18318,466.3410949707031
18319,466.3410949707031
18320,466.3410949707031
18321,466.3410949707031
18322,466.3410949707031
18323,466.3410949707031
18324,466.3410949707031
18325,466.3410949707031
18326,466.3410949707031
18327,466.3410949707031
18328,466.3410949707031
18329,466.3410949707031
18330,466.3410949707031
18331,466.3410949707031
18332,466.3410949707031
18333,466.3410949707031
18334,466.3410949707031
18335,466.3410949707031
18336,565.5682373046875
18337,565.5682373046875
18338,565.5682373046875
18339,565.5682373046875
18340,565.5682373046875
18341,565.5682373046875
18342,565.5682373046875
18343,565.5682373046875
18344,565.5682373046875
18345,565.5682373046875
18346,565.5682373046875
18347,565.5682373046875
18348,565.5682373046875
18349,565.5682373046875
18350,565.5682373046875
18351,565.5682373046875
18352,565.5682373046875
18353,565.5682373046875
18354,565.5682373046875
18355,565.5682373046875
18356,565.5682373046875
18357,565.5682373046875
18358,565.5682373046875
18359,565.5682373046875
18360,653.26690673828125
18361,653.26690673828125
18362,653.26690673828125
18363,653.26690673828125
18364,653.26690673828125
18365,653.26690673828125
18366,653.26690673828125
18367,653.26690673828125
18368,653.26690673828125
18369,653.26690673828125
18370,653.26690673828125
18371,653.26690673828125
18372,653.26690673828125
18373,653.26690673828125
18374,653.26690673828125
18375,653.26690673828125
18376,653.26690673828125
18377,653.26690673828125
18378,653.26690673828125
18379,653.26690673828125
18380,653.26690673828125
18381,653.26690673828125
18382,653.26690673828125
18383,653.26690673828125
18384,696.7060546875
18385,696.7060546875
18386,696.7060546875
18387,696.7060546875
18388,696.7060546875
18389,696.7060546875
18390,696.7060546875
18391,696.7060546875
