ID,Count
18288,428.270419387254
18289,357.883547892101
18290,354.105791332525
18291,282.934587887221
18292,257.42665716531
18293,246.000748952648
18294,290.340127642509
18295,331.739576639828
18296,341.982232308883
18297,359.989158517234
18298,529.784962473909
18299,633.179012001301
18300,597.314645280656
18301,525.919680403632
18302,521.279739089248
18303,525.349491810727
18304,525.170003435214
18305,569.660204700945
18306,565.76370010629
18307,688.570390003721
18308,595.199632197421
18309,565.206160887719
18310,499.015365647277
18311,508.699080125479
18312,402.379933489642
18313,339.887814045609
18314,339.669915305397
18315,278.540612175706
18316,250.101753679255
18317,243.42371989094
18318,281.103516884082
18319,317.765864791945
18320,316.95261701024
18321,331.355730321655
18322,447.862322131968
18323,465.1232877554
18324,457.069389313252
18325,424.189775953635
18326,415.50220562979
18327,435.977000003685
18328,427.198843086421
18329,433.879945272714
18330,448.329267261925
18331,542.036865205753
18332,472.680001285017
18333,454.128591713513
18334,397.991420119756
18335,388.813447101122
18336,323.220355650638
18337,282.421409425121
18338,281.317028032833
18339,240.77609106326
18340,223.98623389252
18341,218.562958087785
18342,243.680152646425
18343,267.644462046252
18344,270.152869788776
18345,280.042149369326
18346,366.611022711828
18347,400.746769705892
18348,388.19088004932
18349,357.365631287407
18350,353.095232447478
18351,361.289640813744
18352,358.202813221952
18353,372.633078765462
18354,376.572376085745
18355,442.452269234372
18356,393.017311862545
18357,378.427542339103
18358,340.970824086204
18359,340.432130490956
18360,288.772903746168
18361,257.631860635142
18362,257.190306552969
18363,226.509753912683
18364,212.953060969072
18365,209.257239231463
18366,228.212864133051
18367,246.492370281453
18368,247.138969138698
18369,254.48451087128
18370,316.177841508375
18371,332.692997048521
18372,326.153971792699
18373,306.530362924553
18374,302.686178141563
18375,311.098941532073
18376,307.63969273319
18377,314.453483776504
18378,319.75244540242
18379,368.075842088091
18380,332.076260185306
18381,321.974078404732
18382,293.720648326422
18383,291.034355789391
18384,255.290162285532
18385,233.400225388966
18386,232.946605368492
18387,211.286310325893
18388,202.021460081599
18389,199.265240862055
18390,212.666719053777
18391,225.520187952354
18392,226.427193162785
18393,231.662938582569
18394,276.593033285623
18395,291.606354725797
18396,285.923406812409
18397,270.736014791375
18398,268.242466472237
18399,273.385912667126
18400,271.347959446621
18401,277.636533594092
18402,280.543366013786
18403,315.211215441864
18404,289.287594139352
18405,281.817530625231
18406,261.837280585348
18407,260.760882756948
18408,234.319807987483
18409,218.262071659149
18410,217.984814276751
18411,202.131978925092
18412,195.233084116033
18413,193.272559410239
18414,203.073596699179
18415,212.500820580278
18416,212.990834559209
18417,216.803569199132
18418,249.15674657814
18419,258.850883731891
18420,255.103057449831
18421,244.502009224431
18422,242.591978936069
18423,246.663456538947
18424,245.01594574215
18425,249.048206456209
18426,251.497512502407
18427,276.657485917085
18428,257.880424006172
18429,252.543594662951
18430,237.933278785201
18431,236.829077415929
18432,217.942497254866
18433,206.422946891735
18434,206.203438509268
18435,194.81734913669
18436,189.906258728287
18437,188.477032898539
18438,195.519214184311
18439,202.282761641668
18440,202.69939205149
18441,205.444993596179
18442,228.879651875546
18443,236.323865031297
18444,233.478919597883
18445,225.673430518043
18446,224.333225077946
18447,227.143232114495
18448,226.017972540905
18449,229.126313066722
18450,230.765719503557
18451,248.915766331996
18452,235.356433627246
18453,231.474799149708
18454,220.976324504551
18455,220.300997970706
18456,206.562821226505
18457,198.202396373639
18458,198.050910722335
18459,189.792484125806
18460,186.213761905117
18461,185.185135948285
18462,190.291859464971
18463,195.200335664685
18464,195.477991029542
18465,197.466685473634
18466,214.389174616049
18467,219.605916021598
18468,217.600520199216
18469,212.011727612966
18470,211.027663258177
18471,213.109122551286
18472,212.270950603751
18473,214.444975221185
18474,215.679472778887
18475,228.813808943523
18476,219.006777776491
18477,216.209798558762
18478,208.596989911638
18479,208.062515096841
18480,198.163759523867
18481,192.132736942829
18482,192.020522012559
18483,186.061150529055
18484,183.4849641719
18485,182.739690766489
