ID,Count
18288,534
18289,534
18290,534
18291,534
18292,534
18293,534
18294,534
18295,534
18296,534
18297,534
18298,534
18299,534
18300,534
18301,534
18302,534
18303,534
18304,534
18305,534
18306,534
18307,534
18308,534
18309,534
18310,534
18311,534
18312,534
18313,534
18314,534
18315,534
18316,534
18317,534
18318,534
18319,534
18320,534
18321,534
18322,534
18323,534
18324,534
18325,534
18326,534
18327,534
18328,534
18329,534
18330,534
18331,534
18332,534
18333,534
18334,534
18335,534
18336,534
18337,534
18338,534
18339,534
18340,534
18341,534
18342,534
18343,534
18344,534
18345,534
18346,534
18347,534
18348,534
18349,534
18350,534
18351,534
18352,534
18353,534
18354,534
18355,534
18356,534
18357,534
18358,534
18359,534
18360,534
18361,534
18362,534
18363,534
18364,534
18365,534
18366,534
18367,534
18368,534
18369,534
18370,534
18371,534
18372,534
18373,534
18374,534
18375,534
18376,534
18377,534
18378,534
18379,534
18380,534
18381,534
18382,534
18383,534
18384,534
18385,534
18386,534
18387,534
18388,534
18389,534
18390,534
18391,534
18392,534
18393,534
18394,534
18395,534
18396,534
18397,534
18398,534
18399,534
18400,534
18401,534
18402,534
18403,534
18404,534
18405,534
18406,534
18407,534
18408,534
18409,534
18410,534
18411,534
18412,534
18413,534
18414,534
18415,534
18416,534
18417,534
18418,534
18419,534
18420,534
18421,534
18422,534
18423,534
18424,534
18425,534
18426,534
18427,534
18428,534
18429,534
18430,534
18431,534
18432,534
18433,534
18434,534
18435,534
18436,534
18437,534
18438,534
18439,534
18440,534
18441,534
18442,534
18443,534
18444,534
18445,534
18446,534
18447,534
18448,534
18449,534
18450,534
18451,534
18452,534
18453,534
18454,534
18455,534
18456,534
18457,534
18458,534
18459,534
18460,534
18461,534
18462,534
18463,534
18464,534
18465,534
18466,534
18467,534
18468,534
18469,534
18470,534
18471,534
18472,534
18473,534
18474,534
18475,534
18476,534
18477,534
18478,534
18479,534
18480,534
18481,534
18482,534
18483,534
18484,534
18485,534
18486,534
18487,534
18488,534
18489,534
18490,534
18491,534
18492,534
18493,534
18494,534
18495,534
18496,534
18497,534
18498,534
18499,534
18500,534
18501,534
18502,534
18503,534
18504,534
