ID,Count
18288,565.3708397
18289,438.6094184
18290,374.6312151
18291,306.1714154
18292,260.5973635
18293,279.5783992
18294,269.099498
18295,353.2835628
18296,338.2179675
18297,448.7246957
18298,786.5253144
18299,755.3277445
18300,725.307817
18301,589.9979008
18302,683.426856
18303,617.3872709
18304,604.0658148
18305,682.3666032
18306,721.4720097
18307,738.8598547
18308,679.305503
18309,612.6847284
18310,604.5878497
18311,624.9014373
18312,548.4021136
18313,436.0602423
18314,371.7971222
18315,306.1714154
18316,259.8168269
18317,233.9141921
18318,251.4336002
18319,297.9397639
18320,338.2179675
18321,438.2670922
18322,611.2548793
18323,667.4736228
18324,665.1918737
18325,589.9979008
18326,621.0603603
18327,617.3872709
18328,604.0658148
18329,610.7380388
18330,630.427588
18331,675.1064031
18332,644.6012919
18333,603.3105426
18334,604.5878497
18335,598.6829323
18336,548.4021136
18337,436.0602423
18338,371.7971222
18339,306.1714154
18340,259.8168269
18341,233.9141921
18342,251.4336002
18343,297.9397639
18344,338.2179675
18345,438.2670922
18346,611.2548793
18347,667.4736228
18348,665.1918737
18349,589.9979008
18350,621.0603603
18351,617.3872709
18352,604.0658148
18353,610.7380388
18354,630.427588
18355,675.1064031
18356,644.6012919
18357,603.3105426
18358,604.5878497
18359,598.6829323
18360,548.4021136
18361,436.0602423
18362,371.7971222
18363,306.1714154
18364,259.8168269
18365,233.9141921
18366,251.4336002
18367,297.9397639
18368,338.2179675
18369,479.3135105
18370,715.8946779
18371,859.571051
18372,925.7684076
18373,651.7912925
18374,806.5856234
18375,774.8071167
18376,666.429296
18377,777.6627255
18378,723.0352288
18379,819.6051724
18380,785.9431191
18381,691.5392607
18382,616.2905057
18383,673.1701875
18384,548.4021136
18385,436.0602423
18386,371.7971222
18387,306.1714154
18388,259.8168269
18389,243.7762093
18390,251.4336002
18391,334.3180486
18392,378.8408311
18393,561.0238741
18394,825.6301069
18395,886.4520191
18396,864.9790838
18397,775.4439524
18398,968.7560271
18399,940.0557287
18400,828.9825522
18401,755.1546838
18402,833.4403181
18403,911.5434792
18404,825.6656102
18405,692.0116263
18406,759.0221529
18407,750.3674578
18408,548.4021136
18409,436.0602423
18410,371.7971222
18411,306.1714154
18412,259.8168269
18413,280.6861306
18414,286.7122296
18415,337.4417673
18416,462.2432336
18417,459.7277542
18418,882.8564299
18419,894.5426606
18420,955.1996314
18421,764.9077582
18422,780.4466102
18423,804.5052631
18424,690.702528
18425,720.7248313
18426,738.957805
18427,749.1912105
18428,764.1731672
18429,709.5479834
18430,619.4337957
18431,609.5031145
18432,548.4021136
18433,436.0602423
18434,371.7971222
18435,306.1714154
18436,262.8905448
18437,299.3161629
18438,309.699471
18439,343.4564452
18440,431.8927196
18441,495.3969988
18442,903.9367196
18443,943.7314028
18444,911.5104458
18445,798.8343713
18446,840.2667063
18447,765.8369411
18448,678.7660698
18449,719.51133
18450,741.8089711
18451,723.4911585
18452,764.1731672
18453,654.7902259
18454,642.0289941
18455,598.6829323
18456,548.4021136
18457,436.0602423
18458,371.7971222
18459,306.1714154
18460,259.8168269
18461,248.685513
18462,271.7154561
18463,322.3706758
18464,357.5188403
18465,438.2670922
18466,814.3841273
18467,969.7492425
18468,817.0091788
18469,644.4588477
18470,781.8560817
18471,754.2100498
18472,702.5399599
18473,705.4978291
18474,741.8089711
18475,715.808659
18476,764.1731672
18477,660.4546787
18478,604.5878497
18479,598.6829323
18480,548.4021136
18481,436.0602423
18482,371.7971222
18483,306.1714154
18484,259.8168269
18485,233.9141921
18486,251.4336002
18487,297.9397639
18488,338.2179675
18489,438.2670922
18490,611.2548793
18491,667.4736228
18492,665.1918737
18493,589.9979008
18494,621.0603603
18495,617.3872709
18496,604.0658148
18497,610.7380388
18498,630.427588
18499,675.1064031
18500,644.6012919
18501,603.3105426
18502,604.5878497
18503,598.6829323
18504,548.4021136
18505,436.0602423
18506,371.7971222
18507,306.1714154
18508,259.8168269
18509,233.9141921
18510,251.4336002
18511,297.9397639
18512,338.2179675
18513,438.2670922
18514,611.2548793
18515,667.4736228
18516,665.1918737
18517,589.9979008
18518,621.0603603
18519,617.3872709
18520,604.0658148
18521,610.7380388
18522,630.427588
18523,675.1064031
18524,644.6012919
18525,603.3105426
18526,604.5878497
18527,598.6829323
18528,548.4021136
18529,436.0602423
18530,371.7971222
18531,306.1714154
18532,259.8168269
18533,267.705916
18534,282.4961259
18535,320.5797615
18536,391.36672
18537,539.0772157
18538,885.3145728
18539,1123.522148
18540,1084.540451
18541,938.003626
18542,890.7418485
18543,943.9159233
18544,813.7673069
18545,877.4872419
18546,792.8699254
18547,737.4417368
18548,899.2725432
18549,874.7938398
18550,670.4744472
18551,659.2194227
18552,548.4021136
18553,462.6220613
18554,371.7971222
18555,316.3658818
18556,259.8168269
18557,298.533627
18558,288.5843923
18559,346.1606063
18560,379.0705009
18561,569.5405739
18562,840.6335187
18563,1064.111907
18564,967.0990851
18565,755.3311464
18566,790.8185303
18567,810.2871159
18568,693.5279216
18569,735.1848807
18570,790.5598878
18571,760.6936489
18572,759.2241367
18573,698.1378768
18574,759.7956291
18575,659.3193905
18576,548.4021136
18577,436.0602423
18578,371.7971222
18579,306.1714154
18580,259.8168269
18581,238.8682379
18582,294.1298694
18583,345.8593555
18584,447.5259359
18585,530.2680661
18586,945.911497
18587,1000.115974
18588,920.6886104
18589,755.9180912
18590,779.7112244
18591,759.1687487
18592,705.4399694
18593,722.7742432
18594,758.9627987
18595,789.5280128
18596,707.1498394
18597,691.1954153
18598,641.9117519
18599,630.7735189
18600,548.4021136
18601,436.0602423
18602,371.7971222
18603,306.1714154
18604,259.8168269
18605,281.5649689
18606,311.1514199
18607,370.6928426
18608,429.0983038
18609,489.7697557
18610,845.131652
18611,896.9852012
18612,910.5747074
18613,717.3438724
18614,769.9668968
18615,725.0501091
18616,656.8009348
18617,678.2985409
18618,758.9627987
18619,750.7521947
18620,701.4958803
18621,659.9758448
18622,665.3268828
18623,616.5476957
