ID,Count
18288,568.120236357968
18289,468.13429506744455
18290,392.29271052333047
18291,321.85368673175
18292,267.9678734491884
18293,245.0862699311129
18294,260.03184458770573
18295,306.74103864778783
18296,343.0195345104854
18297,474.29286766486985
18298,674.3358180489123
18299,698.512545127248
18300,690.5586952214157
18301,594.571267184121
18302,651.2378221177228
18303,645.5022270987163
18304,643.6035715328419
18305,648.5850287861068
18306,670.6975840501707
18307,717.334567035392
18308,689.1211726353562
18309,654.3305199505609
18310,671.0866216324351
18311,657.1099366554427
18312,606.975930448857
18313,493.622844810607
18314,403.8451254626309
18315,332.8004082521492
18316,280.9243714276812
18317,242.2526184864937
18318,237.05726509069734
18319,280.85319868006076
18320,308.54477367303843
18321,360.9841202167651
18322,443.5183339348616
18323,456.2194716355993
18324,447.40645181288147
18325,410.86669781205353
18326,410.12142259613455
18327,405.56878423551194
18328,404.5649398318498
18329,421.3570519763104
18330,442.5057879521576
18331,477.25221864790865
18332,480.37092120556997
18333,449.7356416303114
18334,484.8093250854971
18335,479.5355246276197
18336,457.15336047184655
18337,353.7952469697935
18338,301.59034396238735
18339,270.68815765374205
18340,247.99829815548358
18341,226.5129986699419
18342,238.15685953712003
18343,271.1188883576422
18344,305.8201460253637
18345,367.2775349904272
18346,439.9475213117711
18347,473.42258252760155
18348,469.0091816587534
18349,458.86329552831876
18350,446.2378942472932
18351,440.0113505003989
18352,449.85481937243486
18353,470.5595704147722
18354,533.119121476329
18355,618.8458732586466
18356,627.7173040933149
18357,601.9240667224244
18358,625.4363627750571
18359,616.3941478021395
18360,590.7968144745644
18361,460.17194865452984
18362,391.94771740707546
18363,334.2871933428528
18364,299.1219790025419
18365,291.1215718831027
18366,350.5821398554798
18367,401.65366540653366
18368,481.1191580517521
18369,683.9491607076766
18370,983.5544963856939
18371,1103.3520245798259
18372,1128.983800929347
18373,967.7605280908843
18374,1056.5383743626319
18375,1056.3742652109831
18376,999.4354351408921
18377,991.5355804182369
18378,992.3154687469951
18379,1047.977937667894
18380,1021.5314634749075
18381,977.3936187737953
18382,974.5666114234338
18383,968.6083252291429
18384,887.6877498024857
18385,715.0312117111176
18386,617.4329122595066
18387,515.9824867787096
18388,413.0154461542399
18389,377.74071633572953
18390,402.06087343809156
18391,466.4135433427179
18392,528.1462974413374
18393,706.0564343038267
18394,965.4029447809925
18395,1106.797005244668
18396,1100.8377684081252
18397,954.1754223690001
18398,1031.0075780197512
18399,1005.2815361443758
18400,945.2627740510613
18401,978.6136351442476
18402,984.5420453692757
18403,1079.2473296506735
18404,1030.599949424625
18405,974.4059300948255
18406,1010.3018884671274
18407,997.3966548679834
18408,902.7640585251746
18409,739.9011122688121
18410,640.9863611308675
18411,528.6446016992583
18412,447.8084447112482
18413,395.03296782208815
18414,432.508220297648
18415,499.1082439881023
18416,588.9826536499818
18417,751.5258527363833
18418,1078.6738858863248
18419,1130.8997341982347
18420,1105.3034453096557
18421,945.5819465564159
18422,1030.7529476613583
18423,1041.3551261587809
18424,1014.6323681941586
18425,1055.8477307823637
18426,1063.8869024836608
18427,1106.7127903124826
18428,1066.3317236824862
18429,984.4134745620555
18430,970.170936387053
18431,990.2697627046431
18432,903.4130246331755
18433,743.2965077777532
18434,684.0274775068904
18435,552.293321243425
18436,478.9889487861323
18437,420.7193332838786
18438,468.7254975486089
18439,561.5835528286152
18440,654.8282014051064
18441,780.0003915590258
18442,1044.6132306463137
18443,1182.6401183091905
18444,1210.0121655488224
18445,1095.4427375616517
18446,1167.3995884997958
18447,1165.2888921089802
18448,1120.1295188255983
18449,1136.793438392543
18450,1170.4638672682715
18451,1229.0992222275236
18452,1153.7867190308054
18453,1097.839951066459
18454,1109.2938482730374
18455,1095.6161939746366
18456,1050.476790492196
18457,866.4637881479375
18458,726.5007334219056
18459,596.560496105625
18460,496.74623865016906
18461,454.39390295662605
18462,482.4335953295134
18463,568.8543657259534
18464,636.7163583946895
18465,880.0636079036428
18466,1250.3881507394465
18467,1296.3750748608543
18468,1282.2272186574905
18469,1104.6917062256275
18470,1210.5782333878008
18471,1200.551625834736
18472,1197.5051784934967
18473,1206.6000241382708
18474,1248.4373338813853
18475,1335.5371764089584
18476,1283.8269720448568
18477,1219.5346600070498
18478,1251.122526311188
18479,1225.4829351564106
18480,1132.6021089415315
18481,921.529817460384
18482,754.4853511626633
18483,621.7991441247088
18484,525.0935418805863
18485,452.9390756164792
18486,443.57751964544553
18487,525.4906316115466
18488,577.71211721653
18489,675.81909575791
18490,829.9877092857753
18491,854.5065851788296
18492,838.149433180566
18493,770.3698655009351
18494,769.3961761846789
18495,761.3811962075838
18496,759.0451418268216
18497,791.4268524475726
18498,831.0996077894406
18499,896.5126181920881
18500,902.9556165428196
18501,845.6937771940178
18502,911.6391927192628
18503,902.1643685336915
18504,860.1833811910923
18505,666.3507542920362
18506,568.3614276929706
18507,510.3936105191022
18508,468.0161030180067
18509,427.425792772889
18510,449.479215216858
18511,511.7958185628376
18512,577.5353509673859
18513,693.6447344420391
18514,830.5207752547198
18515,894.1541259565192
18516,886.5111078002758
18517,867.5768313884765
18518,844.2370478086066
18519,832.787439205493
18520,851.80238457214
18521,891.1191873534425
18522,1009.8349623730402
18523,1171.8647451589943
18524,1189.6248927043387
18525,1141.3571083321724
18526,1186.1333045076249
18527,1169.7425366621203
18528,1121.845477572229
18529,874.2133871019686
18530,745.188910991217
18531,635.6509423694548
18532,568.775421707174
18533,554.2123581148214
18534,667.4276713817616
18535,764.7713398764332
18536,916.0304201301157
18537,1301.8927036215205
18538,1872.4109534226602
18539,2102.206075864866
18540,2152.100327074176
18541,1845.532745314195
18542,2015.8825458341573
18543,2015.8087315598157
18544,1907.4858597859152
18545,1893.2034104468971
18546,1896.0205301259857
18547,2002.1442576969769
18548,1952.5160081248507
18549,1868.6907282439033
18550,1864.6466075628646
18551,1853.2557835524376
18552,1699.8199032471775
18553,1370.0267524211304
18554,1183.9220327991507
18555,989.1632974215421
18556,792.7462306598652
18557,724.9725408470619
18558,772.1112333024123
18559,895.6037445881077
18560,1014.6156514673503
18561,1356.319390750366
18562,1854.5047025311044
18563,2126.915943599258
18564,2117.0326586830183
18565,1835.84835982976
18566,1984.4405785214178
18567,1935.226339488682
18568,1820.6779406241433
18569,1885.3882068668652
18570,1898.1218484577776
18571,2080.499003371232
18572,1987.7846911071488
18573,1880.3484390166652
18574,1950.3106097858665
18575,1925.8311759907685
18576,1744.6008472348994
18577,1430.6370832122734
18578,1239.6749726509984
18579,1023.0907924912652
18580,866.7751260231718
18581,765.0619071632235
18582,837.7413365651634
18583,967.0971060059604
18584,1141.6102650934981
18585,1457.4655587440661
18586,2090.8326160344723
18587,2191.339188475285
18588,2143.894805416844
18589,1835.5863127555513
18590,2001.8374697189417
18591,2023.4796802759568
18592,1971.8789563759944
18593,2052.007711263067
18594,2069.0865307654544
18595,2152.4831610948445
18596,2075.53778055143
18597,1916.912636808248
18598,1890.2017449377086
18599,1929.638571909826
18600,1761.9915515018815
18601,1450.3657980635064
18602,1334.930811069982
18603,1078.6037698217535
18604,935.9647942055846
18605,822.2966813569949
18606,916.2286618623602
18607,1098.1247617209694
18608,1281.306449622516
18609,1526.743258657572
18610,2044.412845808675
18611,2316.045436211437
18612,2370.021180375636
18613,2146.1742635520486
18614,2288.28971166537
18615,2284.3269343743864
18616,2196.8497972168634
18617,2230.659171550524
18618,2297.202771646771
18619,2412.281137568328
18620,2266.30540186792
18621,2157.3328155335926
18622,2181.531430581751
18623,2155.449418988422
18624,2066.8349196815957
18625,1705.7302326103732
18626,1430.9758754158822
18627,1175.6916362221543
18628,979.5310816096244
18629,896.4445214973289
18630,952.0731637438317
18631,1122.9128379100885
18632,1257.214564671671
18633,1737.9040710168917
18634,2469.4346219065374
18635,2561.137779887128
18636,2534.1965280296386
18637,2184.454631627075
18638,2394.566365188461
18639,2375.6725020029235
18640,2370.5766234047223
18641,2389.5320840705676
18642,2473.267055012699
18643,2646.704879734652
18644,2545.303130003261
18645,2418.899224189604
18646,2482.475697749118
18647,2432.6069954225354
18648,2249.2754558778424
18649,1831.1628734628337
18650,1500.0835323000074
18651,1236.99123066286
18652,1045.1812537581632
18653,902.0408740425833
18654,883.7537741150751
18655,1047.2143871247404
18656,1151.6284395716773
18657,1347.553387403032
18658,1655.3345706554956
18659,1704.8433217316585
18660,1672.9099281030246
18661,1538.334901516672
18662,1536.9954687056331
18663,1521.590931107473
18664,1517.5667070723562
18665,1582.8469909584314
18666,1662.797046867497
18667,1794.2684661846529
18668,1807.8590076386752
18669,1693.9884892976406
18670,1826.7019858786537
18671,1808.4503033344902
18672,1725.0705390423211
18673,1337.1731373841305
18674,1141.153607021739
18675,1025.273497204912
18676,940.585612661125
18677,859.4361432256883
18678,904.1042594260435
18679,1029.745008160558
18680,1162.3505979101787
18681,1396.3687967418368
18682,1672.3415590015868
18683,1801.0700122029023
18684,1786.3887310586072
18685,1748.9769887087652
18686,1702.642492831309
18687,1680.247852578944
18688,1719.2664377532453
18689,1799.284929586678
18690,2039.5824689552435
18691,2367.5090456648813
18692,2404.301172487539
18693,2307.7600160224274
18694,2399.192946435521
18695,2367.0108649316176
18696,2271.083003618868
18697,1770.8915454365829
18698,1510.3451928899494
18699,1289.0528967201633
18700,1154.0317823318958
18701,1124.944556658866
18702,1355.0805362025553
18703,1553.1633186271822
18704,1860.8212541138284
18705,2644.9232671437867
18706,3804.289619643226
18707,4272.41544117613
18708,4375.494210553685
18709,3754.261239027365
18710,4102.120058938296
18711,4103.672121303159
18712,3884.9586940093936
18713,3857.4689757110527
18714,3864.752787647914
18715,4082.5869881981275
18716,3983.104210210885
18717,3813.8267940766823
18718,3807.10751341931
18719,3785.4600427710852
18720,3473.7149245903
18721,2801.4468261345755
18722,2422.194788921794
18723,2024.9345414549698
18724,1623.808954211629
18725,1485.7369946217848
18726,1582.8930023317987
18727,1836.5914404892208
18728,2081.260838331682
18729,2782.6267733499953
18730,3805.217672996154
18731,4365.425637990828
18732,4346.915809212227
18733,3771.603299026767
18734,4078.268866852479
18735,3978.888904749821
18736,3745.1193388594934
18737,3879.7237392146867
18738,3907.4923030881973
18739,4284.403785051561
18740,4095.331495764253
18741,3875.781823486079
18742,4021.5270914354624
18743,3972.764503618671
18744,3600.6898395233757
18745,2954.4556890875238
18746,2561.5072193732217
18747,2115.2247053391093
18748,1793.0761241150135
18749,1583.4993397773162
18750,1734.5196947871402
18751,2002.9202168965517
18752,2364.9796168810303
18753,3019.8830125688196
18754,4332.699845347402
18755,4542.760998595076
18756,4446.288915433702
18757,3808.9774739933546
18758,4155.364910521207
18759,4201.996806289388
18760,4096.681918695308
