ID,Count
18288,472.1939462817989
18312,408.57889613103447
18336,276.51289348087
18360,349.5818848035042
18384,487.18831567440134
18408,522.7298712621504
18432,477.0944534956793
18456,472.5751549925686
18480,405.232074535606
18504,269.49692449528607
18528,347.0995171281258
18552,471.03848676967556
18576,465.94188716701353
18600,422.7321259746098
18624,449.79272127676415
18648,422.01782094929473
18672,281.0045657700097
18696,331.20254711899605
18720,469.36669064278146
18744,435.31522928136235
18768,414.2856702445989
18792,416.8500934446339
18816,388.82787392331403
18840,277.47306901685243
18864,358.4410624487538
18888,516.8662327695156
18912,509.6563483200407
18936,491.13485937439395
18960,483.95698683318324
18984,426.7986415587298
19008,313.3806619314147
19032,354.1484193393519
19056,461.8569343124671
19080,490.5892159513773
19104,464.33800801293313
19128,471.78564479454445
19152,499.6648647943018
19176,332.74988626547463
19200,407.93766737458566
19224,479.59610813678296
19248,513.7930037054213
19272,475.02957294969497
19296,472.22465363261256
19320,460.7828293373112
19344,306.20573263259735
19368,380.136159462737
19392,521.7691918868724
19416,511.20387735842957
19440,440.3311300587268
19464,439.4525086173146
19488,393.27277152627346
19512,279.10717282279785
19536,340.75722978040153
19560,453.9014947103466
19584,435.2459412219315
19608,415.5986659702428
19632,453.48446149311997
19656,414.88151614495024
19680,299.8502181899305
19704,360.58679597892524
19728,466.7496679964087
19752,459.6799803772672
19776,389.0021556053326
19800,386.5213220268998
19824,371.0865592692053
19848,291.64964252120643
19872,399.895938047086
19896,523.0839677231222
19920,528.5486193767817
19944,425.5401868269692
19968,450.07093437156163
19992,446.9675597083996
20016,272.33566673086784
20040,376.4734642042723
20064,491.93426866262325
20088,498.3283072592096
20112,455.383118130521
20136,471.3096130919157
20160,426.62837825731145
20184,283.15882750216275
20208,383.2149522674398
20232,511.1331039842695
20256,477.3489162753905
20280,446.47936016327225
20304,468.9284086319442
20328,427.85372635334926
20352,313.1462781865977
20376,418.99405857555047
20400,557.2169047558617
20424,519.343733610197
20448,455.4894281393754
20472,462.79514027171376
20496,393.8021349871227
20520,280.96164413192656
20544,374.76498108611474
20568,502.47185640697563
20592,506.2824277723452
20616,165.85945774099707
20640,188.08019042513772
20664,182.58415519605327
20688,123.37876255917755
20712,154.08173407881213
20736,213.8085315285006
20760,193.44215701071016
20784,166.29570830289165
20808,193.64831952570853
20832,191.16872464546975
20856,135.9821598656524
20880,153.28822506124874
20904,208.60467012643122
20928,181.96609655796067
20952,162.85097814371557
20976,189.56304207708362
21e3,178.80145240462852
21024,142.04641732005405
21048,167.04132186556978
21072,222.1409054413558
21096,202.34886882282916
21120,195.08777375204298
21144,216.02160067178067
21168,203.7740720308972
21192,151.38532222187183
21216,174.32738650023234
21240,210.4487439862246
21264,189.76915262897748
21288,174.6830275343438
21312,199.50955383156807
21336,194.9981263820479
21360,137.98992899543742
21384,166.1351051132611
21408,203.53533600097595
21432,202.08591276157088
21456,179.1151461387389
21480,221.6469376827114
21504,214.39079921312873
21528,147.56465874305397
21552,166.95495163381864
21576,220.60953470629244
21600,213.0613827121929
21624,180.82108480658982
21648,211.16736852638732
21672,196.51060441365337
21696,141.320518258483
21720,168.61362598003527
21744,223.96487737147496
21768,215.49891114151347
21792,192.09944346825347
21816,223.9498167971528
21840,219.48250551068892
21864,168.07558996725214
21888,200.0587351793805
21912,255.84592843031263
21936,241.37617444771834
21960,207.65334610538508
21984,217.4659653666012
22008,199.53687214159436
22032,136.3932889400909
22056,164.21280567188802
22080,201.1802897124289
22104,199.74763731433112
22128,177.04265853818498
22152,219.0823274866962
22176,211.9101476176579
22200,145.8572323633325
22224,165.0231659944057
22248,218.05692798877558
22272,210.59611339607454
22296,178.72885830169062
22320,208.72401427998793
22344,194.2368391860651
22368,139.6853409543387
22392,166.66264831755788
22416,221.3734469909731
22440,208.60130227322688
22464,185.95079604427912
22488,216.78171448884547
22512,212.457391237837
22536,162.69588909656272
22560,193.65532971138103
22584,247.65690726306838
22608,233.6502957755502
22632,201.00685516007667
22656,210.50539575946215
22680,193.1501702712994
22704,155.4971241825485
22728,182.0737472969988
22752,231.64472760652436
22776,273.60147018406263
22800,252.83183097340208
22824,262.4595625069905
22848,254.41519917679489
22872,181.37751625247347
22896,211.09370527534358
22920,294.94292537207775
22944,276.862921379028
22968,254.32237488464077
22992,273.6816163032898
23016,275.5867816759429
23040,182.55549268534534
23064,201.11309780101703
23088,293.43997047357044
23112,260.4378790202694
23136,250.94958072281688
23160,271.31096150903244
23184,271.60591114085236
23208,192.82200760124158
23232,225.4763069715057
23256,322.7026564685102
23280,304.50547305454313
23304,302.2904767604292
23328,303.7716309240383
23352,290.9639658835568
23376,212.54079873022928
18289,325.7946434599191
18313,322.26630441421867
18337,230.0137472637691
18361,267.5566134690929
18385,338.52049067475025
18409,318.02036833142466
18433,302.94242201247755
18457,303.7220190004708
18481,334.03476998140195
18505,200.79048043386769
18529,229.51079291500037
18553,330.69573217336813
18577,327.2001150485403
18601,303.2060251961744
18625,312.15362525180757
18649,301.12778994398667
18673,203.6491902604257
18697,239.28432424643105
18721,337.4170180672614
18745,339.11624298764616
18769,317.54624649642403
18793,326.9170260215974
